dataset,raw_index,algorithm_raw,algo_row,input_kind,algorithm,n_rank,source_orig_parsed_expr,source_orig_parsed_n_params,source_before_nodes,before_status,before_after_params,before_rank_gap,before_parsed_rank_gap,before_parsed_after_params,before_runtime_ms,before_peak_rss_mb,before_passes,before_egraph_total_size,before_rendered,after_status,after_after_params,after_rank_gap,after_parsed_rank_gap,after_parsed_after_params,after_runtime_ms,after_peak_rss_mb,after_passes,after_egraph_total_size,after_rendered,agent_status,conclusion_kind,new_rule_family,proposed_rule,proof_summary,remaining_gap_notes,longer_probe_status,longer_probe_after_params,longer_probe_rank_gap,longer_probe_improved,longer_probe_reached_rank,longer_probe_runtime_ms,longer_probe_peak_rss_mb,before_rank_miss,after_rank_miss,param_delta,rank_gap_delta,missing_rank,execution_issue,fixed_by_extra_rules,still_missed,newly_missed,under_rank,regressed_params,outcome,remaining_issue
pagie,175,SBP,25,original,SBP,2.0,0.015024 + 291401.986945 * (exp(-17.803 + x0) * ((x1 - 6.944) * x1) * ((x1 - 5.3) * x1 + x1) * exp(x0 - x0 * x0)),5.0,28.0,saturated,5.0,3.0,3.0,5.0,99.4840000057593,106.75,2.0,637.0,0.015024 + 291401.986945 * (exp(-17.803 + x0) * ((x1 + -6.944) * x1) * ((x1 + -5.3) * x1 + x1) * exp(x0 - x0 * x0)),saturated,4.0,2.0,2.0,4.0,148.1226249889005,114.015625,2.0,214.0,0.015024 + 0.005404404505733848 * exp(x0 - x0 * x0 + x0) * (((x1 + -5.3) * x1 + x1) * ((x1 + -6.944) * x1)),done,new_rule_partial_reduction,exp_additive_constant_extraction,"Num(a)*exp(Num(b)+x) -> Num(a*b.exp())*exp(x), plus exp(x+Num(b)) and commuted product variants; finite/profitable/non-subsuming guards","Current rules cannot split exp(-17.803+x0) or absorb it into adjacent coefficient. Rewriting 291401.986945*exp(-17.803+x0) to 0.005404404505733848*exp(x0) reduces 5->4, giving shape 0.015024 + 0.005404404505733848*exp(2*x0-x0*x0)*x1^2*(x1-6.944)*(x1-4.3).","Still not rank 2; remaining intercept, scale, and two distinct roots are generically independent. Likely finite-sample/rank artifact after partial reduction.",ok,4.0,2.0,False,False,252.02858398552053,121.40625,True,True,1.0,1.0,False,False,False,True,False,False,False,still_missed,rule_added_but_not_matching
kotanchek,166,SBP,17,original,SBP,3.0,-0.025349 + 0.010788 * ((x0 + x0 - x0 * x0) * (-5.542 + x0) * (-5.542 + x0) + x1 + x1 + 12.501 + x0 + x1),5.0,29.0,saturated,4.0,1.0,1.0,4.0,98.54708399507216,107.21875,2.0,231.0,0.010788 * (10.151259547645532 + (x1 + x0) + ((x0 + x0 - x0 * x0) * (-5.542 + x0) * (-5.542 + x0) + x1 + x1)),saturated,4.0,1.0,1.0,4.0,92.7746249944903,112.109375,2.0,231.0,0.010788 * (10.151259547645532 + (x1 + x0) + ((x0 + x0 - x0 * x0) * (-5.542 + x0) * (-5.542 + x0) + x1 + x1)),done,new_rule_reduces_to_rank,square_quotient_normalization,rewrite(x * x).to(x ** Num(2.0)); only when factors are same e-class; non-subsuming; integer exponent only,"Current rules leave duplicated (-5.542+x0)*(-5.542+x0), counting -5.542 twice. Rewriting to (-5.542+x0)**2 reduces non-integer params to 0.010788, 10.151259547645532, -5.542: 4->3. Agent reports temporary in-memory ruleset reached ParamCost(3,22).",Reaches rank; watch search growth and keep rule one-way/non-subsuming.,ok,4.0,1.0,False,False,95.7440840138588,107.21875,True,True,0.0,0.0,False,False,False,True,False,False,False,still_missed,rule_added_but_not_matching
kotanchek,150,SBP,1,original,SBP,4.0,0.053829 - 0.000194 * ((exp(x0 + 19.367 - x0 * x0) * exp(-13.819 + x0) - x1 * exp(x1)) * (-1.237 - x1) + exp(x0)),5.0,29.0,saturated,5.0,1.0,1.0,5.0,44.722874998115,109.359375,1.0,71.0,0.053829 - 0.000194 * ((exp(x0 + 19.367 - x0 * x0) * exp(-13.819 + x0) - x1 * exp(x1)) * (-1.237 - x1) + exp(x0)),saturated,5.0,1.0,1.0,5.0,86.0890420153737,111.390625,2.0,84.0,0.053829 - 0.000194 * ((exp(x0 + 19.367 - x0 * x0 + (-13.819 + x0)) - x1 * exp(x1)) * (-1.237 - x1) + exp(x0)),done,new_rule_reduces_to_rank,exp_additive_constant_extraction,"exp((u+Num(a))-v) * exp(Num(b)+w) -> exp(Num(a+b)) * exp((u-v)+w), with order variants; apply when ParamCost lowers","Current rules do not combine exp products or extract additive constants. exp(x0+19.367-x0*x0)*exp(-13.819+x0) = exp(5.548)*exp(2*x0-x0*x0). Result has non-integer params 0.053829, 0.000194, exp(5.548), -1.237: 5->4.",Reaches rank; needs variants to expose constants in mixed add/sub shapes.,ok,5.0,1.0,False,False,56.82549998164177,111.09375,True,True,0.0,0.0,False,False,False,True,False,False,False,still_missed,rule_added_but_not_matching
pagie,23,Bingo,23,original,Bingo,4.0,-5.64393372152411 + 0.002708862303985314 * x1 ** (-1.0) + -0.06435725235582418 * ((-2311.5964730737646 - x0) * log(abs(3566206920.7839065 * (x0 ** (-1.0) * x1 ** (-1.0)))) ** (-1.0)),5.0,29.0,saturated,5.0,1.0,1.0,5.0,43.085958022857085,109.890625,1.0,146.0,-5.64393372152411 + 0.002708862303985314 * x1 ** (-1.0) + -0.06435725235582418 * ((-2311.5964730737646 - x0) * log(abs(3566206920.7839065 * (x0 ** (-1.0) * x1 ** (-1.0)))) ** (-1.0)),saturated,5.0,1.0,1.0,5.0,93.49133298383094,112.234375,1.0,341.0,-5.64393372152411 + 0.002708862303985314 * x1 ** (-1.0) + -0.06435725235582418 * ((-2311.5964730737646 - x0) * log(abs(3566206920.7839065 * (x0 ** (-1.0) * x1 ** (-1.0)))) ** (-1.0)),done,needs_many_params_or_rank_artifact,no_rank_reducing_rule,none for param count; optional guarded u**-1 -> 1/u and log(abs(k*u))->log(abs(k))+log(abs(u)) normalizers,"Current rules do not normalize u**-1 into 1/u, so inverse-product rules cannot combine x0^-1*x1^-1; log(abs(k*u)) also not split. But after safe normalization the family a+b/x1+c/((d-x0)*log(abs(e/(x0*x1)))) has five generically independent parameter directions.",n_rank=4 likely external numerical/rank artifact; no visible sound param-reducing rewrite.,ok,5.0,1.0,False,False,55.03216601209715,111.203125,True,True,0.0,0.0,False,False,False,True,False,False,False,still_missed,needs_many_params_or_rank_artifact
pagie,151,SBP,2,original,SBP,2.0,0.166642 - 0.018385 * (x0 * x1 + ((-5.488 + x1) * (x1 + 0.546) + x1) * x1 + x0 * x0 + exp(-13.828 * x0)),5.0,30.0,saturated,5.0,3.0,3.0,5.0,65.0516249879729,106.703125,2.0,129.0,0.166642 - 0.018385 * (x1 * ((-5.488 + x1) * (x1 + 0.546) + x1 + x0) + x0 * x0 + exp(-13.828 * x0)),saturated,5.0,3.0,3.0,5.0,107.27766598574816,112.0,2.0,129.0,0.166642 - 0.018385 * (x1 * ((-5.488 + x1) * (x1 + 0.546) + x1 + x0) + x0 * x0 + exp(-13.828 * x0)),done,needs_many_params_or_rank_artifact,no_rank_reducing_rule,none reducing params; polynomial expansion/normalization only improves shape,"Current rules factor x1 but do not expand/canonicalize polynomial products. Expanding gives A - B*(x0*x1+x0^2+x1^3+(C+D+1)*x1^2+C*D*x1+exp(E*x0)). Effective invariants A,-B,-B*(C+D+1),-B*C*D,E are locally independent when B!=0,C!=D.",n_rank=2 needs external data/domain constraints; rewrite-only reduction to two params would be unsound generically.,ok,5.0,3.0,False,False,91.00491701974532,111.421875,True,True,0.0,0.0,False,False,False,True,False,False,False,still_missed,needs_many_params_or_rank_artifact
kotanchek,20,Bingo,20,original,Bingo,4.0,-0.03309619870833754 * (-3.819150332778322 + x0 + (0.03907279509253594 + x0 * x0) * ((-15.272972634101004 + -7.53747357012547 * x1) * exp(x0 * x0) ** (-1.0))),5.0,32.0,saturated,5.0,1.0,1.0,5.0,70.00212502316572,110.1875,2.0,94.0,-0.03309619870833754 * (-3.819150332778322 + x0 + (0.03907279509253594 + x0 * x0) * (-7.53747357012547 * (x1 + 2.026272131107024) * exp(x0 * x0) ** (-1.0))),saturated,5.0,1.0,1.0,5.0,109.68824999872596,111.5,2.0,121.0,-0.03309619870833754 * (-3.819150332778322 + x0 + (0.03907279509253594 + x0 * x0) * (-7.53747357012547 * (x1 + 2.026272131107024) * exp(x0 * x0) ** (-1.0))),done,needs_many_params_or_rank_artifact,exp_product_or_quotient_normalization,cleanup only: exp(x)**Num(k)->exp(Num(k)*x) for finite k; exp(x)*exp(y)->exp(x+y); exp(x)/exp(y)->exp(x-y),"Current rules factor affine constants but do not normalize exp(x0*x0)**-1 or combine exp terms. However expression has five independent non-integer params A,B,C,D,E in A*(B+x0+D*(x0^2+C)*(x1+E)*exp(-x0^2)); tangent directions are generically independent.",n_rank=4 likely numerical/rank artifact; cleanup may help shape but should not reduce count.,ok,5.0,1.0,False,False,72.39325001137331,101.21875,True,True,0.0,0.0,False,False,False,True,False,False,False,still_missed,needs_many_params_or_rank_artifact
kotanchek,190,SRjl,11,original,PySR,3.0,exp(x0 + -0.21546645087388747 - x0 * x0 - (x1 - x0)) * ((x1 + (exp((x1 - x1 * x1 + (x1 + 0.7393127343318426)) * x1) + x1 * x1 - x1) * -0.07637600437144379) * 0.7393127343318426 * (x1 + x1 * 0.05221153846822916)),5.0,43.0,saturated,5.0,2.0,2.0,5.0,45.94683399773203,109.890625,1.0,100.0,exp(x0 + -0.21546645087388747 - x0 * x0 - (x1 - x0)) * ((x1 + (exp((x1 - x1 * x1 + (x1 + 0.7393127343318426)) * x1) + x1 * x1 - x1) * -0.07637600437144379) * 0.7393127343318426 * (x1 + x1 * 0.05221153846822916)),saturated,5.0,2.0,2.0,5.0,127.1562920010183,110.546875,2.0,236.0,exp(x0 + -0.21546645087388747 - x0 * x0 - (x1 - x0)) * (-0.05646575262919287 * (x1 + x1 * 0.05221153846822916) * (exp((x1 - x1 * x1 + (x1 + 0.7393127343318426)) * x1) + x1 * x1 - x1 + x1 / -0.07637600437144379)),done,new_rule_reduces_to_rank,affine_constant_collection,"exp(Num(a)+x)->Num(exp(a))*exp(x), finite a; and x+Num(a)*x -> (Num(1.0)+Num(a))*x, with symmetric variants and finite/profitable guards","Current rules cannot expose -0.21546645087388747 inside exp or collect x1 + 0.05221153846822916*x1. Rewriting gives K*exp(G)*x1*(x1 + c2*T), where K=exp(c0)*c1*(1+c3), leaving only K, c2, and c1 as non-integer float params: 5->3.",Reaches rank; implementation concern is controlling exp-split and implicit-one coefficient collection growth.,ok,5.0,2.0,False,False,105.38658397854306,107.3125,True,True,0.0,0.0,False,False,False,True,False,False,False,still_missed,rule_added_but_not_matching
kotanchek,195,SRjl,16,sympy,PySR,4.0,(0.6193677368705359 * x0 + x1) * (x0 * (x0 + x1 - exp(x1) - 3.302672572491928) + x1 ** 2.0 * (0.4943409476627152 - 2.0 * x1)) / ((x0 + x1 - exp(x1) - 3.302672572491928) * (-1.0 * x1 + exp(x0 ** 2.0) + exp(x1) + 2.853886507925958)),5.0,49.0,saturated,5.0,1.0,1.0,5.0,80.15700001851656,107.65625,2.0,106.0,(0.6193677368705359 * x0 + x1) * (x0 * (x0 + x1 - exp(x1) - 3.302672572491928) + x1 ** 2.0 * (0.4943409476627152 - 2.0 * x1)) / ((x0 + x1 - exp(x1) - 3.302672572491928) * (exp(x0 ** 2.0) - x1 + exp(x1) - -2.853886507925958)),saturated,5.0,1.0,1.0,5.0,748.3553749916609,136.984375,2.0,437.0,(x1 - -0.6193677368705359 * x0) * (x0 * (x0 + x1 - exp(x1) - 3.302672572491928) - 2.0 * (x1 + -0.2471704738313576) * x1 ** 2.0) / ((x0 + x1 - exp(x1) - 3.302672572491928) * (exp(x0 ** 2.0) - x1 - (-2.853886507925958 - exp(x1)))),done,new_rule_reduces_to_rank,quotient_coefficient_exposure,(a*(b*c+r))/(c*d) -> (a*(b+r/c))/d; guards c != 0 and d != 0; include commuted variants,"Let C=x0+x1-exp(x1)-3.302672572491928, A=0.6193677368705359*x0+x1, R=x1^2*(0.4943409476627152-2*x1), D=... Expression is A*(x0*C+R)/(C*D). Splitting denominator factor gives A*(x0+R/C)/D, removing duplicate C constant and reducing 5->4.",Reaches rank; current rules cannot distribute cancellation through additive numerator.,ok,5.0,1.0,False,False,38677.43083299138,438.9375,True,True,0.0,0.0,False,False,False,True,False,False,False,still_missed,rule_added_but_not_matching
pagie,109,GOMEA,20,original,GP-GOMEA,3.0,1.949837 - 1e-05 * (exp(9.658 + 1.885 - x1 * x1) + exp(10.589 + 1.026 - x0 * x0)),6.0,17.0,saturated,4.0,1.0,1.0,4.0,44.040874985512346,109.234375,2.0,22.0,1e-05 * (194983.69999999998 - exp(11.543 - x1 * x1) - exp(11.615 - x0 * x0)),saturated,4.0,1.0,1.0,4.0,59.3600420106668,100.0625,2.0,22.0,1e-05 * (194983.69999999998 - 103053.13417752837 / exp(x1 * x1) - 110746.6013664062 / exp(x0 * x0)),done,new_rule_reduces_to_rank,exp_additive_constant_extraction,s*(K-exp(c+u)-exp(d+v)) -> (s*exp(c))*(K/exp(c)-exp(u)-exp(d-c)*exp(v)); finite/profitable guards,"Current rules factor to 1e-05*(194983.7-exp(11.543-x1^2)-exp(11.615-x0^2)). Proposed rule yields 1.0305313417752837*(1.8920695770795672 - exp(-x1^2) - 1.0746553440638147*exp(-x0^2)), with 3 params.",Reaches rank; no current-rule-only path without exp additive-scale edge.,ok,4.0,1.0,False,False,48.30016702180728,111.34375,True,True,0.0,0.0,False,False,False,True,False,False,False,still_missed,rule_added_but_not_matching
pagie,111,GOMEA,22,original,GP-GOMEA,3.0,1.93893 - 5.4461 * (exp(-0.454 - 1.011 - x1 * x1) + exp(-1.344 - 0.479 - x0 * x0)),6.0,17.0,saturated,4.0,1.0,1.0,4.0,48.01687502185814,109.25,2.0,22.0,5.4461 * (0.3560217403279411 - exp(-1.4649999999999999 - x1 * x1) - exp(-1.823 - x0 * x0)),saturated,4.0,1.0,1.0,4.0,58.951874991180375,99.484375,2.0,22.0,5.4461 * (0.3560217403279411 - 0.23107799147733024 / exp(x1 * x1) - 0.16154040206838896 / exp(x0 * x0)),done,new_rule_reduces_to_rank,exp_product_or_quotient_normalization,Num(a)*(exp(Num(b)+x)+exp(Num(c)+y)) -> Num(a*exp(b))*exp(x)+Num(a*exp(c))*exp(y); plus single-term and commuted variants; finite guards,"Current rules produce 5.4461*(0.3560217403279411 - exp(-1.465-x1^2) - exp(-1.823-x0^2)). Absorbing exp shifts gives 1.93893 - 1.2584738493846883*exp(-x1^2) - 0.8797651837046532*exp(-x0^2), exactly 3 params.","Reaches rank; missing guarded exp-additive scalar absorption/distribution, not more iterations.",ok,4.0,1.0,False,False,54.12833401351236,106.6875,True,True,0.0,0.0,False,False,False,True,False,False,False,still_missed,rule_added_but_not_matching
pagie,100,GOMEA,11,original,GP-GOMEA,3.0,1.950391 - 2.1e-05 * (exp(13.012 - 2.124 - x0 * x0) + exp(-1.572 + 12.461 - x1 * x1)),6.0,17.0,saturated,4.0,1.0,1.0,4.0,46.30870799883269,108.984375,2.0,22.0,2.1e-05 * (92875.76190476191 - exp(10.888 - x0 * x0) - exp(10.889 - x1 * x1)),saturated,4.0,1.0,1.0,4.0,81.323083024472,111.296875,2.0,22.0,2.1e-05 * (92875.76190476191 - 53530.1325732352 / exp(x0 * x0) - 53583.68947979861 / exp(x1 * x1)),done,new_rule_reduces_to_rank,exp_additive_constant_extraction,Num(af)*(Num(kf)-exp(Num(cf)+u)-exp(Num(df)+v)) -> Num(af*exp(cf))*(Num(kf/exp(cf))-exp(u)-Num(exp(df-cf))*exp(v)); finite/profitable variants,"Current rules factor to 2.1e-05*(92875.7619-exp(10.888-x0^2)-exp(10.889-x1^2)). Proposed rule gives 1.1241327840379391*(1.7350183427567174 - exp(-x0^2) - 1.0010005001667077*exp(-x1^2)), exactly 3 params.",Reaches rank; needs order/subtraction variants and profitability control.,ok,4.0,1.0,False,False,55.00687501626089,105.96875,True,True,0.0,0.0,False,False,False,True,False,False,False,still_missed,rule_added_but_not_matching
pagie,92,GOMEA,3,original,GP-GOMEA,3.0,1.950381 - 42823.103036 * (exp(11.065 - 21.622 - x0 * x0) + exp(-3.089 - 7.475 - x1 * x1)),6.0,17.0,saturated,4.0,1.0,1.0,4.0,44.057375023839995,109.625,2.0,22.0,42823.103036 * (4.554506473667678e-05 - exp(-10.557 - x0 * x0) - exp(-10.564 - x1 * x1)),saturated,4.0,1.0,1.0,4.0,61.93616698146798,106.171875,2.0,22.0,42823.103036 * (4.554506473667678e-05 - 2.6010766747182815e-05 / exp(x0 * x0) - 2.582932715938754e-05 / exp(x1 * x1)),done,new_rule_reduces_to_rank,exp_additive_constant_extraction,Num(k)*(Num(m)+sum s_i*exp(Num(c_i)+u_i)) -> Num(k*m)+sum s_i*Num(k*exp(c_i))*exp(u_i); finite/profitable guards,Current rules factor to 42823.103036*(4.5545e-05 - exp(-10.557-x0^2)-exp(-10.564-x1^2)) but cannot extract exp constants or distribute scale. Proposed rule yields 1.950381 - 1.1138617444599723*exp(-x0^2) - 1.1060919382970058*exp(-x1^2): 4->3.,Reaches rank; plain unary exp split without scalar absorption may only partially help.,ok,4.0,1.0,False,False,48.52766601834446,107.25,True,True,0.0,0.0,False,False,False,True,False,False,False,still_missed,rule_added_but_not_matching
kotanchek,8,Bingo,8,original,Bingo,2.0,0.11720391936222797 * (x1 * ((0.6931234338478329 + x0 * (6.4849819024041455 + -0.6667403548542734 * ((-1.3864562418418644 + x1) * (-1.3864562418418644 + x1)) - x0)) * exp(x0) ** (-1.0))),6.0,21.0,saturated,6.0,4.0,4.0,6.0,38.99674999411218,109.28125,1.0,91.0,0.11720391936222797 * (x1 * ((0.6931234338478329 + x0 * (6.4849819024041455 + -0.6667403548542734 * ((-1.3864562418418644 + x1) * (-1.3864562418418644 + x1)) - x0)) * exp(x0) ** (-1.0))),saturated,6.0,4.0,4.0,6.0,53.942750004353,106.453125,1.0,91.0,0.11720391936222797 * (x1 * ((0.6931234338478329 + x0 * (6.4849819024041455 + -0.6667403548542734 * ((-1.3864562418418644 + x1) * (-1.3864562418418644 + x1)) - x0)) * exp(x0) ** (-1.0))),done,new_rule_partial_reduction,affine_constant_collection,"Num(k)*((x+Num(s))*(x+Num(s))) -> Num(k*s*s)*((Num(1/s)*x+Num(1))**Num(2)); s nonzero, finite/profitable variants",Current rules do not recognize coefficient times identical affine factors. Rewriting -0.6667403548542734*((-1.3864562418418644+x1)^2) to -1.2816489216174494*(0.7212632969011202*x1-1)^2 reduces 6->5.,"Still not rank 2; remaining five parameters are generically independent by polynomial coefficient recovery, so likely rank/counting artifact after partial reduction.",ok,6.0,4.0,False,False,32.71204198244959,110.90625,True,True,0.0,0.0,False,False,False,True,False,False,False,still_missed,rule_added_but_not_matching
kotanchek,26,Bingo,26,sympy,Bingo,5.0,(((0.5185123293134022 * x0 + 0.13470217521610287) * (0.0008622481242864235 * exp(x0) - 2.0 * log(x0 + exp(x0))) - 0.11848913269441189 * exp(x0)) * (0.6964203985908678 * exp(x0) - 2.0 * log(x0 + exp(x0))) + 0.2497806421525048 * exp(2.0 * x0)) * exp(-2.0 * x0),6.0,21.0,saturated,6.0,1.0,1.0,6.0,176.9966660067439,114.84375,2.0,113.0,(0.23697826538882377 * (log(x0 + exp(x0)) + -0.3482101992954339 * exp(x0)) * (exp(x0) + 8.752065569602333 * (x0 + 0.25978586737652176) * (log(x0 + exp(x0)) + -0.00043112406214321176 * exp(x0))) + 0.2497806421525048 * exp(2.0 * x0)) * exp(-2.0 * x0),saturated,6.0,1.0,1.0,6.0,667.8413749905303,136.046875,2.0,2476.0,(0.23697826538882377 * (log(x0 + exp(x0)) + -0.3482101992954339 * exp(x0)) * (exp(x0) + 8.752065569602333 * (log(x0 + exp(x0)) + exp(x0) / -2319.517948102414) * (x0 + 0.25978586737652176)) + 0.2497806421525048 * exp(2.0 * x0)) * exp(-2.0 * x0),done,needs_many_params_or_rank_artifact,no_rank_reducing_rule,none reducing params; optional exp product/cancellation cleanup,"Current rules cannot combine exp factors or distribute exp(-2*x0), but normalized z=exp(-x0)*log(x0+exp(x0)) form is f + A*(z-q)*((x0+s)*(z-t)+u), with six locally independent floats A,s,t,q,u,f.",n_rank=5 likely rank artifact or different convention; no sound five-param tree target found.,ok,6.0,1.0,False,False,17855.067833006615,733.78125,True,True,0.0,0.0,False,False,False,True,False,False,False,still_missed,needs_many_params_or_rank_artifact
pagie,30,EPLEX,1,sympy,EPLEX,4.0,log(abs(log(abs(0.170714251278031 / ((x0 ** 2.0 + 0.5979311721486) * ((x1 + 0.178084) * (1.077 * x1 + 0.270967476105117) + 0.497005071270832)))))),6.0,23.0,saturated,5.0,1.0,1.0,5.0,53.474374988581985,109.578125,2.0,34.0,log(abs(log(abs(0.1585090541114494 / ((x0 ** 2.0 + 0.5979311721486) * ((x1 + 0.178084) * (x1 + 0.2515946853343705) + 0.46147174676957475)))))),saturated,5.0,1.0,1.0,5.0,92.44333300739528,110.515625,2.0,34.0,log(abs(log(abs(0.1585090541114494 / ((x0 ** 2.0 + 0.5979311721486) * ((x1 + 0.178084) * (x1 + 0.2515946853343705) + 0.46147174676957475)))))),done,new_rule_reduces_to_rank,affine_constant_collection,((x+Num(a))*(x+Num(b)))+Num(c) -> x*(x+Num(a+b))+Num(a*b+c); finite/profitable guards,"Current rules already absorb 1.077 scale but do not collect (x1+0.178084)*(x1+0.2515946853343705)+0.46147174676957475. Proposed rule folds to x1*(x1+0.4296786853343705)+0.5062767347126608, reducing 5->4. Agent reports transient extraction reached ParamCost(4,15).","Reaches rank; active obstruction is monic quadratic collection, not log_abs.",ok,5.0,1.0,False,False,50.30545801855624,111.109375,True,True,0.0,0.0,False,False,False,True,False,False,False,still_missed,rule_added_but_not_matching
pagie,23,Bingo,23,sympy,Bingo,4.0,0.06435725235582418 * x0 / log(3566206920.7839065 / (x0 * x1)) - 5.64393372152411 + 148.7679975624414 / log(3566206920.7839065 / (x0 * x1)) + 0.002708862303985314 / x1,6.0,23.0,saturated,6.0,2.0,2.0,6.0,64.7290829801932,109.734375,2.0,154.0,0.002708862303985314 / x1 + (0.06435725235582418 * x0 / (21.99476838072296 - log(x0 * x1)) + -5.64393372152411) + 148.7679975624414 / (21.99476838072296 - log(x0 * x1)),saturated,5.0,1.0,1.0,5.0,89.31037501315586,111.625,2.0,96.0,(148.7679975624414 + 0.06435725235582418 * x0) / (21.99476838072296 - log(x0 * x1)) + -5.64393372152411 + 0.002708862303985314 / x1,done,new_rule_partial_reduction,quotient_coefficient_exposure,(x/z)+(y/z) -> (x+y)/z with z != 0; plus subtraction/grouping variants,"Current rules split log scale but cannot combine a*x0/L + c/L. Common denominator factoring gives d/x1 + b + (a*x0+c)/L, reducing duplicate L constant and 6->5.",Remaining form b+d/x1+(a*x0+c)/(e-log(x0*x1)) has five generically independent parameter directions; n_rank=4 likely artifact.,ok,5.0,1.0,False,False,85.95187502214685,109.34375,True,True,1.0,1.0,False,False,False,True,False,False,False,still_missed,rule_added_but_not_matching
kotanchek,166,SBP,17,sympy,SBP,3.0,x0 * (0.662680172064 - 0.331340086032 * x0) * (0.180440274269217 * x0 - 1.0) ** 2.0 + 0.010788 * x0 + 0.032364 * x1 + 0.109511788,6.0,25.0,saturated,5.0,2.0,2.0,5.0,174.901416990906,110.546875,2.0,165.0,x0 * ((0.180440274269217 * x0 + -1.0) ** 2.0 * (-0.331340086032 * (x0 + -2.0)) + 0.010788) + 0.032364 * x1 + 0.109511788,saturated,5.0,2.0,2.0,5.0,926.510417019017,148.734375,2.0,383.0,x0 * ((0.180440274269217 * x0 + -1.0) ** 2.0 * (-0.331340086032 * (x0 + -2.0)) + 0.010788) + 0.032364 * x1 + 0.109511788,done,new_rule_reduces_to_rank,affine_constant_collection,Narrow guarded family matching x*(((b*x+c)**2)*(a*(x+k))+d)+e*y+f -> d*((-x*(x+k))*(x+c/b)**2+x+(e/d)*y)+f when d ~= -a*b*b and e/d integer/profitable,"Current rules reduce 0.66268-0.33134*x to -0.33134*(x-2) but cannot absorb square slope and +0.010788. Guards hold: d ~= -a*b*b, e/d=3, c/b ~= -5.542. Target has 0.010788, -5.542, 0.109511788: 5->3.",Reaches rank; rule is narrow and should be guarded to avoid polynomial blowup.,ok,5.0,2.0,False,False,65103.37050000089,1335.640625,True,True,0.0,0.0,False,False,False,True,False,False,False,still_missed,rule_added_but_not_matching
